"pct_never_married","pct_married","pct_seperated_widowed_divorced","pct_below_poverty","pct_above_poverty","pct_white","pct_black","pct_asian","pct_other","pct_male","pct_female","hasWoman","Party","pct_young","pct_mid","pct_old","pct_ed1","pct_ed2","pct_ed3"
0.297455549360865,0.52547137493031,0.177073075708826,0.124340784882401,0.875659215117599,0.882792108224117,0.0471006424119441,0.0206707084708342,0.0494365408931052,0.497579328866337,0.502420671133663,"0","Republican",0.135315755542245,0.246826074686035,0.268774485079215,0.0972980343773705,0.607308232784982,0.295393732837647
0.313947755490585,0.483802124863932,0.202250119645483,0.172175141155497,0.827824858844503,0.690791619921391,0.216652735267344,0.0248111316573552,0.0677445131539093,0.486969079936331,0.513030920063669,"0","Democratic",0.128687714476842,0.269816242295326,0.271443862829753,0.135505034046404,0.577406691177055,0.28708827477654
0.282329894765543,0.500565773158397,0.21710433207606,0.165936209358809,0.834063790641191,0.729098456931072,0.0740717437702599,0.0197661144734817,0.177063684825187,0.495238974422977,0.504761025577023,"0","Republican",0.136051846662151,0.249197083792864,0.267110979200635,0.127250843417784,0.631090741278754,0.241658415303462
0.306925460100292,0.485302756765152,0.207771783134557,0.165520518303058,0.834479481696942,0.845855879205257,0.0178936331036998,0.0402723866245836,0.0959781010664597,0.494754346022998,0.505245653977002,"0","Democratic",0.13619834977189,0.259350381677274,0.296338331269226,0.103185452120292,0.588747839882459,0.308066707997249
0.361174597992001,0.443636120407404,0.195189281600595,0.143351827146029,0.856648172853971,0.813360463165756,0.0669084595606597,0.0338105694516444,0.0859205078219401,0.484896789436424,0.515103210563576,"0","Democratic",0.13087995996865,0.264561356289443,0.292475262350345,0.142236017143542,0.553448202228771,0.304315780627688
0.323848378841653,0.465797942804205,0.210353678354142,0.179866565464281,0.820133434535719,0.673389988829757,0.273228746635787,0.0142734106407432,0.0391078538937134,0.4865737730632,0.5134262269368,"0","Republican",0.127995717314622,0.258641832499324,0.288156272491031,0.138600380443732,0.598599356195734,0.262800263360534
0.306398387602773,0.514075919995738,0.179525692401489,0.141735597842239,0.858264402157761,0.84949512116506,0.0173821314501714,0.0129129428311894,0.120209804553579,0.50093005538137,0.49906994461863,"0","Republican",0.130809036833006,0.238296949629326,0.281977320010548,0.0834833515755515,0.638894089521285,0.277622558903163
0.32427694424315,0.489632730039106,0.186090325717744,0.171741290049406,0.828258709950594,0.751785865452623,0.120002338542798,0.0431039362824247,0.0851078597221542,0.496506950079456,0.503493049920544,"0","Republican",0.144850542854279,0.264245357358201,0.224799363489011,0.178237064756042,0.543845090744977,0.277917844498981
0.277409608086899,0.493560565273713,0.229029826639388,0.182807207566975,0.817192792433025,0.935761590119795,0.0369010650015187,0.00629186424446287,0.0210454806342234,0.494337754536228,0.505662245463772,"1","Republican",0.118583968446641,0.258685226279045,0.323337076817814,0.148143634049446,0.660351756855787,0.191504609094766
0.310129269113874,0.4689408857173,0.220929845168826,0.170886896901691,0.829113103098309,0.681920506651862,0.267534801472251,0.0134910451750869,0.0370536467007998,0.484455410934962,0.515544589065038,"0","Republican",0.129452223798655,0.255771184175354,0.293474801061007,0.148965996134775,0.603959508142634,0.24707449572259
0.360466587989806,0.474720782663725,0.164812629346469,0.098852435466761,0.901147564533239,0.64415536451299,0.032016703194796,0.0614373481925989,0.262390584099615,0.526453913901447,0.473546086098553,"1","Republican",0.163943905733164,0.250031675684128,0.231603167029252,0.0688525548542544,0.635549356823557,0.295598088322187
0.333396841829432,0.46843908543464,0.198164072735928,0.163557520508491,0.836442479491509,0.758172005451971,0.0432363194663566,0.0318043199961449,0.166787355085527,0.496925799778995,0.503074200221005,"0","Republican",0.134104383002281,0.244670412408125,0.28871353359387,0.132811214918525,0.578434807644547,0.288753977436928
0.370480666407648,0.465206537690342,0.16431279590201,0.143470697804896,0.856529302195104,0.596693601432071,0.0577141151301922,0.14272793818153,0.202864345256207,0.49659165752718,0.50340834247282,"1","Democratic",0.150373539965601,0.26410910853873,0.255688806453256,0.175586248620517,0.495171406010156,0.329242345369327
0.319841739608344,0.50369373714808,0.176464523243576,0.110461232320485,0.889538767679515,0.840155796947773,0.0422597415958177,0.0317569841955981,0.085827477260811,0.503687092154292,0.496312907845708,"0","Democratic",0.151169244180852,0.264518923679891,0.260329444125082,0.0855921736609152,0.515828568957038,0.398579257382047
0.318160490926559,0.457522372470521,0.22431713660292,0.147266684898904,0.852733315101096,0.755571186893506,0.160603410396994,0.0271386127570832,0.0566867899524165,0.488581676336313,0.511418323663687,"0","Republican",0.129092728909956,0.253370064551798,0.330876903989867,0.126173456955069,0.58760849586474,0.28621804718019
0.340528210371619,0.465778618501491,0.19369317112689,0.159659453032863,0.840340546967137,0.587259275151205,0.31565255993213,0.0386889084786571,0.0583992564380079,0.486708965176908,0.513291034823092,"0","Republican",0.136148544024264,0.270534299881159,0.25143071961232,0.135972334698275,0.559509505341987,0.304518159959737
0.275705502056713,0.539121454697429,0.185173043245858,0.143680351835178,0.856319648164822,0.897203441187305,0.00679503784593082,0.0145002792399919,0.0815012417267725,0.499781955155246,0.500218044844754,"0","Republican",0.131037822165714,0.240018061480328,0.274918307449173,0.0957715000482863,0.627929713547296,0.276298786404419
0.354868118514149,0.470665621070174,0.174466260415678,0.129699296683738,0.870300703316262,0.712708292338913,0.141660858120262,0.0534922402689239,0.0921386092719009,0.491325613271967,0.508674386728033,"1","Democratic",0.137932712621506,0.263322245864345,0.275633890581437,0.111529437397947,0.548919421424894,0.339551141177159
0.31515581015522,0.485865222954262,0.198978966890518,0.140852573776537,0.859147426223463,0.834671153690465,0.0931313227860534,0.0213251725864395,0.0508723509370421,0.492584184085368,0.507415815914632,"0","Republican",0.129274558789143,0.252897572203931,0.2800532424511,0.116446249307923,0.627474857577876,0.2560788931142
0.300844391041179,0.509739410917351,0.18941619804147,0.121217440046655,0.878782559953345,0.845793452250533,0.0572873904176709,0.0274279577984851,0.069491199533311,0.498351901032199,0.501648098967801,"0","Republican",0.129731856722878,0.242101490426305,0.278922735235472,0.0945290961216447,0.577010533125856,0.328460370752499
0.296681469385035,0.481884305508111,0.221434225106855,0.184710091038446,0.815289908961554,0.871389600209512,0.0825240355251124,0.0138182013236949,0.0322681629416805,0.491283924584638,0.508716075415362,"0","Republican",0.127276607886366,0.259973801965033,0.287873897841186,0.143034122080755,0.622501217656164,0.234464660263081
0.364424003422435,0.425022423078512,0.210553573499053,0.201976147471512,0.798023852528488,0.619756941225624,0.3235504198719,0.0166438613946403,0.0400487775078359,0.489543679536302,0.510456320463698,"0","Republican",0.143348115820308,0.25007187612273,0.271945713342216,0.156158868963923,0.610164942761202,0.233676188274875
0.357659260504325,0.463918467890878,0.178422271604797,0.0966319127779179,0.903368087222082,0.564661335834921,0.298114983810212,0.0625814538048785,0.0746422265499887,0.484966127018155,0.515033872981845,"0","Democratic",0.138334801253963,0.26929282348868,0.277578776975846,0.0987818580339929,0.507979608529564,0.393238533436442
0.339190320883745,0.442569594950026,0.218240084166228,0.13787899290549,0.86212100709451,0.668928980312633,0.0887713779796181,0.0831184282759048,0.159181213431844,0.501062564071865,0.498937435928135,"1","Democratic",0.144318581470161,0.265781831514889,0.273767048133064,0.139526312910012,0.625830966721543,0.234642720368445
0.297745139742958,0.512725748549888,0.189529111707155,0.0729647012393065,0.927035298760694,0.934341977607048,0.0124895583216898,0.0244824111567694,0.0286860529144924,0.497995572353807,0.502004427646193,"1","Democratic",0.120313606209193,0.265768151663738,0.323829501908532,0.071653654655092,0.562492480893554,0.365853864451353
0.387984710204118,0.440584488782293,0.171430801013589,0.14731122373259,0.85268877626741,0.634605196206548,0.156013619248622,0.0844776695848817,0.124903514959948,0.485282843922923,0.514717156077077,"0","Democratic",0.14620135466237,0.261783557586824,0.283501142981498,0.136835200583114,0.506642354627266,0.35652244478962
0.319040761096168,0.484080075477406,0.196879163426426,0.153942435757599,0.846057564242401,0.688795804150042,0.215064313948414,0.0271443534643672,0.0689955284371764,0.486201249104643,0.513798750895357,"0","Republican",0.130217168230971,0.265115029504903,0.282437457055376,0.126970119314807,0.568965790508762,0.304064090176432
0.3182484486748,0.519779396297854,0.161972155027345,0.107226559564009,0.89277344043599,0.871978869402192,0.0253973531340334,0.012137955783538,0.0904858216802361,0.514782578867027,0.485217421132973,"0","Republican",0.153120312209332,0.228945594251887,0.271028678559225,0.0762481944991566,0.628158742664364,0.295593062836479
0.324996409532901,0.474050427054381,0.200953163412718,0.145771555382856,0.854228444617144,0.815904655378297,0.124286519814716,0.0205801036353835,0.0392287211716034,0.49004797762221,0.50995202237779,"0","Republican",0.129225400286352,0.252030049319064,0.300835697286457,0.0997614130969201,0.625097938528875,0.275140648374205
0.309899437791561,0.489086672788643,0.201013889419796,0.133485206098812,0.866514793901188,0.844226101847701,0.0194395212857567,0.0413974469062274,0.0949369299603148,0.494944503006622,0.505055496993378,"0","Democratic",0.139987272396368,0.256181987631505,0.302005025082663,0.097091203771092,0.575915900616945,0.326992895611962
0.326985994155479,0.461911640234522,0.211102365609999,0.152675524679494,0.847324475320506,0.673749611730741,0.269625461513824,0.0154944882394476,0.0411304385159881,0.484838803503806,0.515161196496194,"0","Republican",0.130413723194304,0.252965510401988,0.299627160727248,0.133881426340337,0.593870518781896,0.272248054877768
0.318230344914206,0.504653720274389,0.177115934811405,0.132524853933873,0.867475146066128,0.846883832069642,0.0167819433499643,0.0149667111134734,0.12136751346692,0.503398216427447,0.496601783572553,"0","Republican",0.128875711476289,0.231740797315629,0.293253020957786,0.0883752080778379,0.623123765228117,0.288501026694045
0.315705195095945,0.478695591131416,0.205599213772639,0.118866412143775,0.881133587856225,0.943619375146095,0.0126370090010471,0.0150593825749207,0.0286842332779374,0.49291859992251,0.50708140007749,"0","Democratic",0.115090762959619,0.251752338318972,0.336914859892986,0.0786462918853498,0.55768570148079,0.363668006633862
0.333430051299554,0.471116772221268,0.195453176479178,0.140230534385104,0.859769465614896,0.779528855718757,0.0468985780949032,0.0331685362049382,0.140404029981402,0.497114469955712,0.502885530044288,"1","Republican",0.136555541084989,0.241936091100983,0.296430693874182,0.125185112340051,0.57762425665826,0.297190631001689
0.37321791140273,0.465467861704383,0.161314226892887,0.128014526286905,0.871985473713095,0.594973360623879,0.057735606893791,0.14716936009755,0.20012167238478,0.49734637660624,0.50265362339376,"1","Democratic",0.152549261452669,0.261204622337184,0.264144174571179,0.162405832953331,0.495589477545271,0.342004689501397
0.341142852849619,0.473225577825139,0.185631569325242,0.124621327273152,0.875378672726848,0.6821761611959,0.224979863953737,0.0403475703882767,0.0524964044620859,0.483806896608769,0.516193103391231,"0","Democratic",0.131723345716528,0.243266185607302,0.327781746971321,0.101634544652052,0.585003678093277,0.313361777254671
0.321309513364601,0.457922297533704,0.220768189101695,0.136044844114859,0.863955155885141,0.746482529375931,0.160133760107421,0.0278710240817491,0.0655126864348987,0.488497921882501,0.511502078117499,"0","Republican",0.129511850727664,0.250180322615858,0.338740218293302,0.115129892090151,0.581171765359386,0.303698342550463
0.315752239105997,0.489133163988715,0.195114596905288,0.131392156980587,0.868607843019413,0.827858338122721,0.0952314133640811,0.0230458475184395,0.0538644009947582,0.492533336680675,0.507466663319325,"0","Republican",0.130642847941938,0.249290707332082,0.287725508444714,0.110081866329386,0.618858374629831,0.271059759040783
0.284311884962343,0.496786930904251,0.218901184133406,0.116396211502672,0.883603788497328,0.94250540195636,0.0141616432706418,0.0117176876339282,0.0316152671390701,0.489937268567637,0.510062731432363,"0","Democratic",0.119503528082701,0.249477736169348,0.36576101087564,0.0696179104356191,0.615092608975963,0.315289480588418
0.350312041506844,0.47560235924672,0.174085599246436,0.089528678761162,0.910471321238838,0.54694708573195,0.299680541107495,0.0627176379900568,0.0906547351704978,0.484939062190226,0.515060937809774,"0","Democratic",0.136780501754343,0.2644205802753,0.288445365148597,0.0950561017474221,0.496842949421681,0.408100948830896
0.371626563837421,0.462411876086148,0.16596156007643,0.0996113626792045,0.900388637320796,0.772973026227049,0.0778776291268125,0.0684428864111743,0.0807064582349642,0.485484593276674,0.514515406723326,"1","Democratic",0.143481689543358,0.255527807353913,0.301167795711162,0.0923503247027352,0.462350457133113,0.44529921816415
0.323154261489134,0.513757392821083,0.163088345689783,0.0964001163192395,0.90359988368076,0.825027146701255,0.0655215240861145,0.048675331868757,0.0607759973438737,0.497931005230808,0.502068994769192,"1","Democratic",0.135362104826811,0.250330099966513,0.293172076670518,0.0663664484335281,0.566596547490318,0.367037004076153
0.341428134706869,0.443079275936836,0.215492589356295,0.196658661441329,0.803341338558671,0.581094112565419,0.380240278852046,0.00875330232745025,0.0299123062550854,0.484451520661102,0.515548479338898,"0","Republican",0.126912168972018,0.247899736483477,0.287255108771718,0.145955333657347,0.622062699168506,0.231981967174148
0.304219864335405,0.495124177191099,0.200655958473496,0.132297315895363,0.867702684104637,0.821878144152603,0.114964909543076,0.0198184854790342,0.0433384608252868,0.490196446491379,0.509803553508621,"0","Republican",0.133704140667388,0.244137553024165,0.304900454618758,0.095242000130535,0.609286583323511,0.295471416545954
0.304544878751432,0.524083861253348,0.17137125999522,0.110028464141474,0.889971535858526,0.864053102005528,0.0472826999670341,0.0237286888083978,0.0649355092190406,0.498226788605834,0.501773211394166,"1","Republican",0.133084154197343,0.240356446071774,0.282994897546634,0.0855516250276366,0.590129812703326,0.324318562269038
0.335114835314075,0.453143678731111,0.211741485954814,0.129455163106146,0.870544836893854,0.634386064819575,0.0924023659434905,0.0824339768889451,0.190777592347989,0.501706437401628,0.498293562598372,"1","Democratic",0.145898420507304,0.264071023124237,0.280967653487091,0.130715634172703,0.620385924846917,0.24889844098038
0.342751864461483,0.496731224799923,0.160516910738594,0.0952173079229193,0.904782692077081,0.668633959400664,0.135599964977348,0.097458724906045,0.0983073507159439,0.488339926272826,0.511660073727174,"0","Democratic",0.129212596480672,0.26729355717897,0.298249316384765,0.0981535221674121,0.493881885070598,0.407964592761991
0.349144700926527,0.445319691106503,0.205535607966969,0.194689532250133,0.805310467749867,0.763537568458568,0.0219830984409868,0.0162997726478791,0.198179560452566,0.496147326465047,0.503852673534953,"0","Democratic",0.13322003905646,0.23679601494301,0.305970427044021,0.145916535414171,0.577544633496673,0.276538831089156
0.379007624074513,0.451648934719415,0.169343441206072,0.136119883825473,0.863880116174527,0.633275439844083,0.157057935466763,0.0852571477461939,0.12440947694296,0.485682708643634,0.514317291356366,"1","Democratic",0.147009890232982,0.255404238077691,0.29721726955228,0.128534224163335,0.499074152835399,0.372391623001267
0.324844545311434,0.517470614472372,0.157684840216194,0.106799371768401,0.893200628231599,0.857396026981477,0.0340702323580374,0.0180889567767476,0.0904447838837382,0.514713640854808,0.485286359145192,"0","Republican",0.15358180815891,0.226804652686504,0.278466523786406,0.0768961957270573,0.626346152694102,0.29675765157884
0.331731314773199,0.467894518006379,0.200374167220422,0.138939514380182,0.861060485619818,0.810213182117675,0.12372754832951,0.0232485006555488,0.0428107688972665,0.490365151732649,0.509634848267351,"0","Republican",0.131152881377914,0.246800831040524,0.308737320395619,0.0929857662262591,0.617292063632462,0.289722170141278
0.336618796018396,0.480950993979471,0.182430210002133,0.122468129740197,0.877531870259803,0.800814863052098,0.111532701494332,0.0355293876970983,0.0521230477564718,0.489700212226694,0.510299787773306,"0","Republican",0.132354576304007,0.246399563990486,0.323563721884647,0.0902870124575482,0.591469440589365,0.318243546953087
0.393032055865683,0.422590309715093,0.184377634419224,0.129079194741797,0.870920805258203,0.806576091325669,0.0669138336257407,0.0341090403522129,0.0924010346963771,0.487934059386276,0.512065940613724,"0","Democratic",0.138415703929293,0.248878527212799,0.313249126324699,0.108797818265278,0.547388601246128,0.343813580488595
0.308828204262914,0.485513537142913,0.205658258594173,0.153114343406563,0.846885656593437,0.773350113219921,0.168064892075492,0.0175843167144509,0.041000677990136,0.487767521761415,0.512232478238585,"1","Republican",0.135122843245431,0.255597702219052,0.294776669458391,0.121734657839784,0.603438010887294,0.274827331272923
0.339259918838695,0.481687319834021,0.179052761327285,0.148913217664967,0.851086782335033,0.735111836887141,0.122885027077528,0.0498524397996017,0.0921506962357298,0.496490173366904,0.503509826633096,"0","Republican",0.145703525330863,0.259970116903634,0.238086262398811,0.160413131997954,0.536466902782401,0.303119965219645
0.305657219572033,0.554219339958176,0.140123440469791,0.0902533121779113,0.909746687822089,0.856724151839309,0.0127692689739822,0.0240099585429779,0.106496620643731,0.50376592995171,0.49623407004829,"0","Republican",0.146576592678826,0.23946816065901,0.206122226246835,0.0759024778006541,0.575550963672243,0.348546558527103
0.283585337390874,0.489948696923076,0.22646596568605,0.178039505530729,0.821960494469271,0.930193395620412,0.0380317770423827,0.00745307426161459,0.0243217530755907,0.495426484855734,0.504573515144266,"0","Republican",0.115737233585406,0.250251407661399,0.343258398344918,0.122257435111858,0.664510950740213,0.21323161414793
0.322835147978289,0.503732009623546,0.173432842398164,0.110469390676651,0.889530609323349,0.852702333575525,0.0637529310743419,0.0284472461662098,0.0550974891839229,0.497333479199005,0.502666520800995,"1","Republican",0.126559971432346,0.248562156665235,0.311551185089777,0.0789622401880551,0.620920175289616,0.30011758452233
0.275167109435256,0.529156311594824,0.19567657896992,0.110585508028415,0.889414491971586,0.914694748648607,0.006347178733576,0.0100512863119378,0.0689067863058798,0.506491708164788,0.493508291835212,"0","Republican",0.13371828357886,0.242137858575788,0.304619576035463,0.0669208619917789,0.66451304383216,0.268566094176061
0.352027793907284,0.464981028264622,0.182991177828094,0.140210566383646,0.859789433616354,0.518754920336614,0.307780886750449,0.0431387705765213,0.130325422336416,0.487995906502169,0.512004093497831,"0","Democratic",0.135639339580868,0.263641335216618,0.270586151332378,0.110291278830998,0.543429738808512,0.346278982360489
0.313636130906895,0.484136864419919,0.202227004673186,0.162378441104481,0.837621558895519,0.650834716776475,0.256594215236951,0.0155475754666263,0.0770234925199476,0.485042260049473,0.514957739950527,"1","Republican",0.128520685431043,0.246358509633652,0.309929889781755,0.11203036382954,0.599965927312367,0.288003708858093
0.349495369888669,0.487846064362726,0.162658565748604,0.109849998742304,0.890150001257696,0.59643285081579,0.0302651506373512,0.0629567479071898,0.310345250639668,0.525730558096357,0.474269441903643,"1","Republican",0.155265321033884,0.254536978092458,0.257086110228836,0.0667780008094551,0.627333826637614,0.305888172552932
0.292805834004443,0.492900126667827,0.21429403932773,0.167780445407826,0.832219554592174,0.690774704930364,0.143592621182367,0.0160626496197676,0.149570024267501,0.493981390428341,0.506018609571659,"0","Republican",0.126698290045728,0.246596360629976,0.302302605333465,0.108589810383238,0.63732732510896,0.254082864507802
0.333589166582294,0.504102576897928,0.162308256519778,0.0943742329606614,0.905625767039339,0.703212163989749,0.0403291069099163,0.0325656523729924,0.223893076727342,0.507009164157217,0.492990835842783,"0","Democratic",0.15684137093518,0.267991238245143,0.274492005549385,0.0696786780816081,0.4711807334175,0.459140588500893
0.344993634338962,0.487135990003057,0.167870375657981,0.101500717529901,0.898499282470099,0.221579562781732,0.0180600418276401,0.351863912967402,0.408496482423226,0.503618257514949,0.496381742485051,"0","Democratic",0.131989673627756,0.251545622956876,0.327370024635535,0.0710480024769422,0.574694557661673,0.354257439861385
0.363955184372247,0.470304064970522,0.16574075065723,0.119424730288487,0.880575269711513,0.610674571484161,0.134296590566611,0.0599991320956742,0.195029705853554,0.495073848166973,0.504926151833027,"1","Democratic",0.134304061537914,0.256737464981809,0.299851566106334,0.0959846374699911,0.52722039370567,0.376794968824339
0.316985922929775,0.495530712665759,0.187483364404466,0.125590423976597,0.874409576023403,0.775295523791251,0.0933138515128778,0.0254165168430963,0.105974107852775,0.496509385211876,0.503490614788124,"0","Republican",0.129803336349562,0.246060426718017,0.295061917563156,0.098024194779756,0.605973222582376,0.296002582637868
0.314126569796441,0.515508384943735,0.170365045259824,0.109509357531054,0.890490642468946,0.844425447513636,0.0379460568401918,0.0236364937289819,0.0939920019171903,0.502312282671831,0.497687717328169,"0","Republican",0.125500348849889,0.239391635788843,0.309846190474851,0.0653022837114514,0.611566229576973,0.323131486711575
0.310807031604256,0.508842653618619,0.180350314777125,0.120112825506388,0.879887174493612,0.7632946904312,0.0523538123691333,0.029263401596786,0.155088095602881,0.501775871167628,0.498224128832371,"0","Republican",0.128464327664573,0.240425242156513,0.293279880155933,0.07927487967192,0.56464192594855,0.356083194379531
0.297419474010702,0.493746353474855,0.208834172514443,0.1646807876629,0.8353192123371,0.830893045912182,0.0769093878745033,0.0139336614727268,0.0782639047405874,0.494903497321771,0.505096502678229,"0","Republican",0.13012381684769,0.249742593039929,0.305259168807108,0.109998094775382,0.611387550181967,0.278614355042651
0.357875688726895,0.472521938179455,0.16960237309365,0.0962692735719871,0.903730726428013,0.48399652211152,0.295829291477551,0.0655684173985264,0.154605769012403,0.487312682289048,0.512687317710952,"0","Democratic",0.130575246647828,0.261675096436786,0.303037961542081,0.0858372513191122,0.475849560544779,0.438313188136109
0.317674078197888,0.485722713257803,0.196603208544309,0.131716671034854,0.868283328965146,0.776464614434837,0.107012237216931,0.0218609485303961,0.0946621998178363,0.49310006528048,0.50689993471952,"0","Republican",0.130943449428347,0.244196422862768,0.310525307961839,0.08442307737706,0.593571780992019,0.322005141630921
0.34641293455019,0.45231230578308,0.20127475966673,0.12450806558998,0.87549193441002,0.491471383094822,0.0937342263699221,0.0914722642153056,0.323322126319949,0.503472873447183,0.496527126552817,"1","Democratic",0.143629561843959,0.263721563409836,0.292463713570388,0.125813678248373,0.603839194334874,0.270347127416752
0.305838892547553,0.50396224929075,0.190198858161697,0.0721063553482845,0.927893644651716,0.87543711399761,0.0136206836000634,0.0262673349431026,0.0846748674592236,0.499405474792346,0.500594525207654,"1","Democratic",0.13044649954022,0.24633483631026,0.357706358301958,0.0546507543082418,0.532314252815238,0.41303499287652
0.323986201994192,0.49549291387069,0.180520884135118,0.127592306545538,0.872407693454462,0.621594427801622,0.204005655496093,0.0322558997017751,0.14214401700051,0.48881252434229,0.51118747565771,"0","Republican",0.132763116609417,0.254470966512393,0.301815230302946,0.0980342153953001,0.542774805619008,0.359190978985692
0.334878772795543,0.473081887163656,0.192039340040802,0.134361016068333,0.865638983931667,0.770604142987386,0.120355819952573,0.0250757524333412,0.0839642846267006,0.494231229549905,0.505768770450095,"0","Republican",0.130917268356451,0.244798639135669,0.315921459387152,0.0824546616997885,0.597732067270541,0.319813271029669
0.302749369114336,0.492245408803398,0.205005222082266,0.156573504011232,0.843426495988768,0.651695109209413,0.06822428976566,0.0233302651873228,0.256750335837604,0.498580775162943,0.501419224837057,"0","Republican",0.133080501517488,0.246124682820041,0.282803124533559,0.104416864795965,0.610398321622192,0.285184813581843
0.344057880621219,0.480609391278636,0.175332728100145,0.11816264148247,0.88183735851753,0.744363709920623,0.104935488784774,0.0379016880038927,0.11279911329071,0.493356926699398,0.506643073300602,"0","Democratic",0.129303111746462,0.243989596676166,0.33220670230854,0.0781392049427956,0.57114152231531,0.350719272741895
0.321211836542978,0.492994306269977,0.185793857187045,0.139555134304804,0.860444865695196,0.636360951752478,0.250825629789987,0.0171423952520655,0.0956710232054691,0.486482500964481,0.513517499035519,"0","Republican",0.125630887924471,0.245760921540277,0.322376110099621,0.0952282204096022,0.578843151368569,0.325928628221829
0.317306286905387,0.553340484959641,0.129353228134971,0.0820174985401863,0.917982501459814,0.792271060104117,0.0111254732607667,0.0249420255560814,0.171661441079035,0.507606779460483,0.492393220539517,"0","Republican",0.146348793185045,0.246809039280644,0.211110979649787,0.0698194537992826,0.550796118481854,0.379384427718864
0.319639504453891,0.497214401786246,0.183146093759863,0.104297581509996,0.895702418490004,0.908791093307617,0.00976719458971601,0.018098673392431,0.0633430387102357,0.495620216856447,0.504379783143553,"0","Democratic",0.119794950731303,0.241045707997972,0.361874559548978,0.0501835802096898,0.507515348246419,0.442301071543891
