"ID","Total","pct_under_18","pct_18.24","pct_25.34","pct_35.44","pct_45.54","pct_55.64","pct_over_65","pct_less_than_9th_grade","pct_9th_to_12th_grade_no_diploma","pct_high_school_graduate","pct_college_no_degree","pct_associate_degree","pct_bachelor_degree","pct_graduate_professional_degree","pct_never_married","pct_married","pct_seperated_widowed_divorced","pct_below_poverty","pct_above_poverty","pct_white","pct_black","pct_native_american","pct_asian","pct_pacific_islander","pct_other","pct_two_or_more_races","pct_male","pct_female"
"CT_14",3596677,0.215442198451515,0.0973073200623798,0.121896128009271,0.122730231266249,0.152662304677345,0.135505912818972,0.154455904714268,0.0415119559773414,0.0576729354669316,0.275212009945716,0.170592656902733,0.0746774236614508,0.213394351849529,0.166938666196298,0.345479423807303,0.474130158199613,0.180390417993083,0.107519188071938,0.892480811928062,0.76847295434091,0.10338904494343,0.00196987385856445,0.0420949671043577,0.000283317072953729,0.0549206948524986,0.0288691478272861,0.487704622906088,0.512295377093912
"DE_14",935614,0.217869762530274,0.0977208549679676,0.13035717721197,0.119302404624129,0.137199742628905,0.133209849360954,0.1643402086758,0.0337756483634552,0.0765823941231496,0.311937508491543,0.192492148739035,0.0793121811279267,0.182606821656518,0.123293297498372,0.334056180934851,0.46838956957038,0.197554249494769,0.124787409123241,0.875212590876759,0.692094175589506,0.21731825304025,0.00350999450628144,0.0386612427774702,0.000230864437684772,0.0224088138911987,0.0257766557576094,0.48524818995868,0.51475181004132
"DC_14",658893,0.174580698231731,0.122405307083244,0.227974800157233,0.140959154217756,0.116543960855556,0.104520764372971,0.113015315081508,0.0411669843764505,0.0569610825304235,0.181802677397557,0.135868966842325,0.0344033280729516,0.243314601768956,0.306482359011336,0.565446767126177,0.275123667457447,0.159429565416375,0.177256469766645,0.822743530233355,0.402306596063397,0.487705894583794,0.00282139892213151,0.037805834938298,0.000261043902424218,0.043706641290771,0.0253925902991836,0.474482199689479,0.525517800310521
"FL_14",19893297,0.203788391637646,0.0903861235269347,0.12630530776271,0.122282847332948,0.137269603927393,0.129403336209176,0.190564389603191,0.05236113789737,0.0755263298083725,0.29565145305286,0.206923541270986,0.0967328566597888,0.174391341022517,0.0984133402881065,0.3160771259709,0.458376269709406,0.225546604319694,0.164950198277266,0.835049801722734,0.759746360796805,0.16192187750477,0.00266491773585847,0.026369837036063,0.000761512784934544,0.0246176387956205,0.0239178553459489,0.488718788042022,0.511281211957978
"GA_14",10097343,0.246740256322876,0.101958901465465,0.136189490641251,0.137160439137306,0.137692559319813,0.116575320854209,0.12368303225908,0.0536742854153818,0.0898520894689016,0.28434473651878,0.211271867560528,0.0703336836765602,0.182429830995887,0.10809350636396,0.344129325976043,0.462560763852088,0.193309910171868,0.183020643924144,0.816979356075856,0.598565087865194,0.313312125774077,0.00250570867999631,0.0368104757855606,0.000657400664709518,0.0280148946113844,0.0201343066190779,0.487448925920413,0.512551074079587
"HI_14",1419561,0.217217858197006,0.0962417254348351,0.148503657116531,0.124156693512995,0.126046714442,0.127177345672359,0.160656005624274,0.0404643612775065,0.0425339580088366,0.284907642835009,0.217058320148248,0.104812710217467,0.205538556884667,0.104684450628267,0.334633295131314,0.492771533511916,0.17259517135677,0.113587871900647,0.886412128099353,0.25410038737328,0.0216468330702238,0.00154343490698885,0.376305773404595,0.10398425992261,0.00974244854571237,0.232676862776591,0.505306217908213,0.494693782091788
"ID_14",1634464,0.263857142157918,0.0966714470309533,0.129282137752805,0.123893826967128,0.120410116099223,0.122120156822053,0.14376517316992,0.0388043165233598,0.0599123798188469,0.282112490229077,0.275984435410494,0.0929723027230378,0.167536521962929,0.0826775533322554,0.269742463844422,0.546268389694787,0.18398914646079,0.148452076405277,0.851547923594723,0.916573873759226,0.00694661980930752,0.0131847504747734,0.0146892192180433,0.00121385359359399,0.0224318186267792,0.0249598645182763,0.499888648511072,0.500111351488928
"IL_14",12880580,0.23172357145408,0.0975709168375958,0.137994251811642,0.13057626287015,0.13733807018007,0.125994636887469,0.138802289958993,0.0522394987612101,0.0660446788522291,0.26688976922995,0.20925270248809,0.0775976504894736,0.201065715824239,0.126909984354808,0.351620187202253,0.474155172975139,0.174224639822607,0.14353776787629,0.85646223212371,0.721275361823769,0.142673311294988,0.00217342697300898,0.0515080842632863,0.000452231188347109,0.0592814143462484,0.0226361701103522,0.490708104759258,0.509291895240742
"IN_14",6596855,0.240065000670774,0.101603718741734,0.127800141127856,0.126131315604178,0.134533501191098,0.127147709021951,0.14271861364241,0.0386169108497608,0.0768976420451144,0.342629928831228,0.210603889184133,0.0847347726734756,0.157242967628202,0.0892738887880862,0.305832696760584,0.491484936736621,0.202682366502795,0.152424954548726,0.847575045451274,0.840914344790055,0.0929063925158276,0.00198018601288038,0.0197442569224274,0.000487505030806346,0.021818123939362,0.022149190788641,0.491746294256885,0.508253705743115
"IA_14",3107126,0.233524807169069,0.102603177341376,0.125580359470456,0.117714247829023,0.131744576821152,0.130928710325877,0.157904121043047,0.0307407547458858,0.0479848589299444,0.317486403966774,0.2138530707304,0.113396104393489,0.186133064175992,0.0904057430575149,0.289668994119384,0.530438311850435,0.179892694030182,0.12240715614753,0.877592843852469,0.913306380236913,0.0314998490566524,0.00309514322882303,0.0220200275109539,0.000829061969163787,0.00981517968695187,0.0194343583105416,0.497180030677868,0.502819969322132
"KS_14",2904021,0.248788490165877,0.103309514635053,0.133282094034444,0.120512558276955,0.125504257717145,0.124825543616937,0.143777541553591,0.0391135682248564,0.0580865161749457,0.26507809373374,0.241038500234651,0.0814681313681856,0.202650940382807,0.112564249880815,0.291367316386171,0.521268766750785,0.187363916863044,0.135644642736257,0.864355357263743,0.849214933363085,0.0592199574314373,0.00843657811014452,0.0262549754288967,0.00085088916368029,0.0217384791638903,0.0342841873388657,0.497566994178072,0.502433005821928
