"ID","Total","pct_under_18","pct_18.24","pct_25.34","pct_35.44","pct_45.54","pct_55.64","pct_over_65","pct_less_than_9th_grade","pct_9th_to_12th_grade_no_diploma","pct_high_school_graduate","pct_college_no_degree","pct_associate_degree","pct_bachelor_degree","pct_graduate_professional_degree","pct_never_married","pct_married","pct_seperated_widowed_divorced","pct_below_poverty","pct_above_poverty","pct_white","pct_black","pct_native_american","pct_asian","pct_pacific_islander","pct_other","pct_two_or_more_races","pct_male","pct_female","hasWoman","Winning_Party"
"CO_16",5540545,0.227506860787161,0.0964755272270147,0.151169244180852,0.13458405265186,0.129934871028031,0.126217005727776,0.134112438397306,0.0342300880041308,0.0513620856567844,0.219501450538325,0.210216189748461,0.0861109286702518,0.249438393637602,0.149140863744445,0.319841739608344,0.50369373714808,0.176464523243576,0.110461232320485,0.889538767679515,0.840155796947773,0.0422597415958177,0.00988043594989302,0.0317569841955981,0.00150255976623238,0.0411695961317885,0.0332748854128971,0.503687092154292,0.496312907845708,0,"Democratic"
"FL_16",20612439,0.201098957770112,0.0855613447782671,0.129092728909956,0.119688892711823,0.133681171839975,0.132415964942334,0.198460939047533,0.0518756166402254,0.0742978403148438,0.289025305313211,0.20138834716854,0.0971948433829892,0.181989042056232,0.104229005123958,0.318160490926559,0.457522372470521,0.22431713660292,0.147266684898904,0.852733315101096,0.755571186893506,0.160603410396994,0.00255855214416887,0.0271386127570832,0.000608370508701081,0.0276737750442827,0.0258460922552639,0.488581676336313,0.511418323663687,0,"Republican"
"GA_16",10310371,0.243503361809192,0.0983830746730646,0.136148544024264,0.134374117090452,0.136160182790707,0.119608693033451,0.131822026578869,0.0493128255613711,0.0866595091369036,0.277666959697998,0.205471457446471,0.0763710881975184,0.187207229645437,0.1173109303143,0.340528210371619,0.465778618501491,0.19369317112689,0.159659453032863,0.840340546967137,0.587259275151205,0.31565255993213,0.00367969300037797,0.0386889084786571,0.000630724151439361,0.0290212641232794,0.0250675751629112,0.486708965176908,0.513291034823092,0,"Republican"
"ID_16",1683140,0.259311168411421,0.0947146404933636,0.131037822165714,0.122289886759271,0.117728174721057,0.122725382321138,0.152192925128035,0.0316702919711386,0.0641012080771477,0.278557665334578,0.253374292375824,0.0959977558368935,0.187040877798881,0.0892579086055377,0.275705502056713,0.539121454697429,0.185173043245858,0.143680351835178,0.856319648164822,0.897203441187305,0.00679503784593082,0.01580141877681,0.0145002792399919,0.00141105315065889,0.0392938198842639,0.0249949499150397,0.499781955155246,0.500218044844754,0,"Republican"
"IL_16",12801539,0.22830997116831,0.0948011797644018,0.137932712621506,0.129240945170733,0.134081300693612,0.129336636790311,0.146297253791126,0.049613287327187,0.0619161500707599,0.259703995940553,0.210395836504536,0.0788195889798054,0.209324195960887,0.130226945216272,0.354868118514149,0.470665621070174,0.174466260415678,0.129699296683738,0.870300703316262,0.712708292338913,0.141660858120262,0.00238018257023628,0.0534922402689239,0.000378938813528592,0.0642722722635146,0.0251072156246214,0.491325613271967,0.508674386728033,1,"Democratic"
"IN_16",6633053,0.237829096194467,0.0999455303613585,0.129274558789143,0.122600256623911,0.13029731558002,0.13029731558002,0.14975592687108,0.0375046441996678,0.0789416051082554,0.337360582947227,0.20493965272314,0.0851746219075094,0.163069005522044,0.0930098875921555,0.31515581015522,0.485865222954262,0.198978966890518,0.140852573776537,0.859147426223463,0.834671153690465,0.0931313227860534,0.00264056385498503,0.0213251725864395,0.000531580254220794,0.023783165911685,0.0239170409161513,0.492584184085368,0.507415815914632,0,"Republican"
"KS_16",2907289,0.245905721790988,0.103338195824357,0.129731856722878,0.121538656803641,0.120562833622664,0.12838008192512,0.150542653310352,0.0362015417011992,0.0583275544204455,0.262320712751383,0.231690184023138,0.0829996363513354,0.206593140571351,0.121867230181148,0.300844391041179,0.509739410917351,0.18941619804147,0.121217440046655,0.878782559953345,0.845793452250533,0.0572873904176709,0.00743648120293511,0.0274279577984851,0.00100506004047069,0.0254955733674912,0.035554084922414,0.498351901032199,0.501648098967801,0,"Republican"
"KY_16",4436974,0.228186372063483,0.096689320243932,0.127276607886366,0.12536877610732,0.134605025857713,0.13292031911839,0.154953578722796,0.0569936528316223,0.0860404692491326,0.323250238941028,0.213666525455273,0.0855844532598633,0.139903101609777,0.094561558653304,0.296681469385035,0.481884305508111,0.221434225106855,0.184710091038446,0.815289908961554,0.871389600209512,0.0825240355251124,0.00251072014395397,0.0138182013236949,0.000519948956203034,0.00847221552346261,0.0207652783180609,0.491283924584638,0.508716075415362,0,"Republican"
"LA_16",4681666,0.238650300982599,0.0959839937321458,0.143348115820308,0.124606496917977,0.125465379204753,0.127941634452351,0.144004078889865,0.0516622686210682,0.104496600342855,0.340053354392588,0.209987415811134,0.0601241725574796,0.151940918517377,0.0817352697574976,0.364424003422435,0.425022423078512,0.210553573499053,0.201976147471512,0.798023852528488,0.619756941225624,0.3235504198719,0.00544848778191353,0.0166438613946403,0.000220007151300413,0.0145691725979598,0.0198111099766622,0.489543679536302,0.510456320463698,0,"Republican"
"MD_16",6016447,0.223745343389545,0.0910482548919653,0.138334801253963,0.127234894614712,0.142057928873968,0.131903430712512,0.145675346263334,0.0404137481358435,0.0583681098981494,0.253843048940111,0.189009942491318,0.0651266170981354,0.208729976994587,0.184508556441855,0.357659260504325,0.463918467890878,0.178422271604797,0.0966319127779179,0.903368087222082,0.564661335834921,0.298114983810212,0.00253205920371276,0.0625814538048785,0.000412203415072052,0.0382827273305989,0.033415236600605,0.484966127018155,0.515033872981845,0,"Democratic"
"NV_16",2940058,0.230438311080938,0.0856942278009481,0.144318581470161,0.132777312556419,0.13300451895847,0.123511168827282,0.150255879305782,0.0611217491209136,0.0784045637890988,0.290984825500719,0.257087650016662,0.0777584912041619,0.153459397894171,0.081183322474274,0.339190320883745,0.442569594950026,0.218240084166228,0.13787899290549,0.86212100709451,0.668928980312633,0.0887713779796181,0.0116552122441122,0.0831184282759048,0.00688421793039457,0.0932950982599663,0.0473466849973708,0.501062564071865,0.498937435928135,1,"Democratic"
"NH_16",1334795,0.194667345922033,0.0954213942965025,0.120313606209193,0.114240763562944,0.151527388100794,0.153816878247221,0.170012623661311,0.0217637238203182,0.0498899308347738,0.270418727165661,0.189193381919952,0.102880371807941,0.225268207846042,0.140585656605311,0.297745139742958,0.512725748549888,0.189529111707155,0.0729647012393065,0.927035298760694,0.934341977607048,0.0124895583216898,0.00108630913361228,0.0244824111567694,4.94457950471795e-05,0.00603613288932008,0.0215141650965129,0.497995572353807,0.502004427646193,1,"Democratic"
"NY_16",19745289,0.211664969806216,0.0968489749630912,0.14620135466237,0.124601063068765,0.137182494518059,0.130007264011178,0.15349387897032,0.0634247749603181,0.0734104256227958,0.261822236961526,0.157530560456179,0.0872895572095607,0.20138429506316,0.15513814972646,0.387984710204118,0.440584488782293,0.171430801013589,0.14731122373259,0.85268877626741,0.634605196206548,0.156013619248622,0.00369971794284703,0.0844776695848817,0.000467757144501658,0.0894951195700402,0.0312409203025593,0.485282843922923,0.514717156077077,0,"Democratic"
"NC_16",10146788,0.226366609807951,0.0958637354007988,0.130217168230971,0.128540184342079,0.136574845162824,0.127847551363052,0.154589905692324,0.0464681406709286,0.0805019786438783,0.258228621158221,0.215514196578978,0.0952229727715628,0.195663632721819,0.108400457454613,0.319040761096168,0.484080075477406,0.196879163426426,0.153942435757599,0.846057564242401,0.688795804150042,0.215064313948414,0.0119094830797687,0.0271443534643672,0.000599302951830668,0.0299890960568014,0.0264976463487756,0.486201249104643,0.513798750895357,0,"Republican"
"ND_16",757953,0.230350694568133,0.116554720411424,0.153120312209332,0.113854025249587,0.1150915690023,0.126097528474721,0.144931150084504,0.0279324868943365,0.0483157076048201,0.271058452774158,0.220631698029353,0.136468591860853,0.217322707392705,0.0782703554437744,0.3182484486748,0.519779396297854,0.161972155027345,0.107226559564009,0.89277344043599,0.871978869402192,0.0253973531340334,0.0549493174378886,0.012137955783538,0.0003074069236483,0.0067471202040232,0.028481977114676,0.514782578867027,0.485217421132973,0,"Republican"
"OH_16",11614373,0.224632961245519,0.0932758918626085,0.129225400286352,0.118871332959601,0.133158716359463,0.13854419864077,0.162291498645687,0.0280493927022274,0.0717120203946927,0.33312391813191,0.205821313418314,0.0861527069786511,0.171950834511373,0.103189813862832,0.324996409532901,0.474050427054381,0.200953163412718,0.145771555382856,0.854228444617144,0.815904655378297,0.124286519814716,0.00155677796812622,0.0205801036353835,0.000347069962364735,0.00939120863433609,0.0279336646067764,0.49004797762221,0.50995202237779,0,"Republican"
"OR_16",4093465,0.212105392375408,0.0897203225140559,0.139987272396368,0.130396131394796,0.125785856236709,0.133715324303494,0.168289700779169,0.03709684417373,0.059994359597362,0.229497556292058,0.260862323789903,0.0855560205349845,0.200321069073238,0.126671826538724,0.309899437791561,0.489086672788643,0.201013889419796,0.133485206098812,0.866514793901188,0.844226101847701,0.0194395212857567,0.0110972000493469,0.0413974469062274,0.00362113759370118,0.0295053212864896,0.0507132710307771,0.494944503006622,0.505055496993378,0,"Democratic"
"SC_16",4961119,0.221716915075006,0.095276690601455,0.130413723194304,0.123264126500493,0.129701383901495,0.132296564545217,0.167330596182031,0.043948075772117,0.08993335056822,0.289708116569219,0.210448000812165,0.0937144014005116,0.174440072764275,0.0978079821134929,0.326985994155479,0.461911640234522,0.211102365609999,0.152675524679494,0.847324475320506,0.673749611730741,0.269625461513824,0.00322709453250366,0.0154944882394476,0.000516214184743402,0.0155984970326251,0.0217886327661159,0.484838803503806,0.515161196496194,0,"Republican"
"SD_16",865454,0.247154672576474,0.0989757976738221,0.128875711476289,0.114000281932951,0.117740515382678,0.134297143464586,0.1589558774932,0.0322940338649995,0.0560811742128384,0.289647884586159,0.21844903815909,0.115026842482868,0.196153343205618,0.0923476834884272,0.318230344914206,0.504653720274389,0.177115934811405,0.132524853933873,0.867475146066128,0.846883832069642,0.0167819433499643,0.089407409290384,0.0149667111134734,0.000251890915057299,0.00681029840985194,0.024897914851627,0.503398216427447,0.496601783572553,0,"Republican"
"VT_16",624594,0.190017835585997,0.106224203242426,0.115090762959619,0.112903742270979,0.138848596047993,0.155036711848016,0.18187814804497,0.0252227780773177,0.0534235138080321,0.292943218605752,0.172607794559597,0.0921346883154406,0.211280294292286,0.152387712341576,0.315705195095945,0.478695591131416,0.205599213772639,0.118866412143775,0.881133587856225,0.943619375146095,0.0126370090010471,0.00348546415751672,0.0150593825749207,0.000403462088972997,0.00506408963262535,0.0197312173988223,0.49291859992251,0.50708140007749,0,"Democratic"
"AZ_18",7171646,0.228957062297832,0.0961206116420136,0.136555541084989,0.123070491767162,0.118865599333821,0.120863885361882,0.1755668085123,0.0530018362483018,0.0721832760917496,0.239509130005058,0.249603743897078,0.0885113827561244,0.185532148393985,0.111658482607704,0.333430051299554,0.471116772221268,0.195453176479178,0.140230534385104,0.859769465614896,0.779528855718757,0.0468985780949032,0.0460980645168487,0.0331685362049382,0.00218373857270702,0.0521063086493672,0.0400159182424788,0.497114469955712,0.502885530044288,1,"Republican"
"CA_18",39557045,0.227153924161929,0.0949480174770385,0.152549261452669,0.133085193800497,0.128119428536687,0.120874195734287,0.143269978836892,0.0893592561118428,0.0730465768414885,0.207317862662556,0.208447203430952,0.079824411451763,0.21274342693392,0.129261262567477,0.37321791140273,0.465467861704383,0.161314226892887,0.128014526286905,0.871985473713095,0.594973360623879,0.057735606893791,0.00765456570378298,0.14716936009755,0.00393707366159429,0.137857339950444,0.050672693068959,0.49734637660624,0.50265362339376,1,"Democratic"
"DE_18",967171,0.210045586561218,0.0871831351436302,0.131723345716528,0.116207992175117,0.127058193432185,0.140890287239795,0.186891459731526,0.038580255995292,0.0630542886567603,0.332200971016625,0.176816242459909,0.0759864646167427,0.182695306752979,0.130666470501692,0.341142852849619,0.473225577825139,0.185631569325242,0.124621327273152,0.875378672726848,0.6821761611959,0.224979863953737,0.00454624880191817,0.0403475703882767,0.000926413219585782,0.0203190542313614,0.0267046882092205,0.483806896608769,0.516193103391231,0,"Democratic"
"FL_18",21299325,0.198498074469496,0.0830695338936797,0.129511850727664,0.121445350967695,0.128734971648163,0.134095986609904,0.204644231683398,0.0463250692305807,0.0688048228595702,0.286754552063847,0.197077137979202,0.0973400753163368,0.190853165818473,0.11284517673199,0.321309513364601,0.457922297533704,0.220768189101695,0.136044844114859,0.863955155885141,0.746482529375931,0.160133760107421,0.00281088719947698,0.0278710240817491,0.000602882955211022,0.0332752329005731,0.0288236833796376,0.488497921882501,0.511502078117499,0,"Republican"
"IN_18",6691878,0.234172978048912,0.0981679582323527,0.130642847941938,0.123503895319072,0.12578681201301,0.130647629858165,0.157077878586549,0.0368119827399627,0.0732698835894235,0.331261290277095,0.198556456029721,0.0890406283230149,0.172746079639777,0.0983136794010062,0.315752239105997,0.489133163988715,0.195114596905288,0.131392156980587,0.868607843019413,0.827858338122721,0.0952314133640811,0.00209806574477299,0.0230458475184395,0.000518539040908994,0.0242537296705051,0.0269940665385711,0.492533336680675,0.507466663319325,0,"Republican"
"ME_18",1338404,0.185707753413767,0.0795499714585432,0.119503528082701,0.114641020200179,0.134836715969169,0.159493695476104,0.206267315399536,0.0257895710924137,0.0438283393432054,0.314485113618106,0.203723476736406,0.0968840186214513,0.200826331984925,0.114463148603493,0.284311884962343,0.496786930904251,0.218901184133406,0.116396211502672,0.883603788497328,0.94250540195636,0.0141616432706418,0.00640016019079441,0.0117176876339282,0.000347428728545342,0.0024387255268215,0.0224289526929089,0.489937268567637,0.510062731432363,0,"Democratic"
"MD_18",6042718,0.221482286613408,0.0888712662083519,0.136780501754343,0.128266617770348,0.136153962504952,0.134368838658365,0.154076526490232,0.0373331759187338,0.0577229258286883,0.242239712200039,0.186985268057146,0.0676179691644956,0.218787336475386,0.18931361235551,0.350312041506844,0.47560235924672,0.174085599246436,0.089528678761162,0.910471321238838,0.54694708573195,0.299680541107495,0.00222300626969519,0.0627176379900568,0.00120988601486947,0.0503154375233132,0.0369064053626199,0.484939062190226,0.515060937809774,0,"Democratic"
"MA_18",6902149,0.198072513357796,0.101750194033771,0.143481689543358,0.122011275039122,0.133516532314791,0.136358111075261,0.164809684635901,0.0437032665608327,0.0486470581419025,0.233032564630163,0.153442113853707,0.0758757786492432,0.243934274802968,0.201364943361182,0.371626563837421,0.462411876086148,0.16596156007643,0.0996113626792045,0.900388637320796,0.772973026227049,0.0778776291268125,0.0023468053210674,0.0684428864111743,0.000402048695268676,0.043947327129565,0.0340102770890631,0.485484593276674,0.514515406723326,1,"Democratic"
"MN_18",5611179,0.232045172681178,0.0890905458549799,0.135362104826811,0.127418319750626,0.122911780215887,0.13480357693098,0.158368499739538,0.0267093419692016,0.0396571064643265,0.241856554174086,0.207783779867264,0.116956213448968,0.241741832796086,0.125295171280067,0.323154261489134,0.513757392821083,0.163088345689783,0.0964001163192395,0.90359988368076,0.825027146701255,0.0655215240861145,0.0108681259321793,0.048675331868757,0.000427004734655587,0.0183230654377627,0.0311578012392761,0.497931005230808,0.502068994769192,1,"Democratic"
